Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci
1894.0,Sales,Male,21.0,PhD,Intern,1432.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,15.0,No,No,Single,1.0,0.0,894,95
1895.0,HR,Prefer not to say,43.0,Bachelor's Degree,Manager,11416.0,24.0,9.0,2.0,1.0,2.0,14.0,3.0,34.0,Yes,No,Divorced,9.0,0.0,895,78
1896.0,Marketing,Female,22.0,High School,Intern,1167.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,47.0,No,No,Single,1.0,0.0,896,95
1897.0,HR,Non-binary,51.0,High School,Executive,2576.0,6.0,3.0,2.0,1.0,4.0,36.0,0.0,7.0,No,Yes,Divorced,6.0,3.0,897,94
1898.0,HR,Female,59.0,Master's Degree,Team Lead,9523.0,16.0,11.0,5.0,3.0,5.0,44.0,13.0,17.0,No,Yes,Divorced,1.0,3.0,898,84
1899.0,HR,Female,41.0,High School,Analyst,2220.0,34.0,9.0,5.0,3.0,4.0,25.0,10.0,44.0,No,No,Married,6.0,3.0,899,94
1900.0,Finance,Male,18.0,PhD,Intern,1334.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,44.0,No,Yes,Single,1.0,0.0,900,95
1901.0,Finance,Non-binary,44.0,Bachelor's Degree,Manager,7797.0,1.0,3.0,1.0,3.0,3.0,54.0,1.0,5.0,Yes,No,Divorced,3.0,1.0,901,87
1902.0,HR,Prefer not to say,18.0,Associate's Degree,Intern,1245.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,39.0,No,No,Single,1.0,0.0,902,95
1903.0,Marketing,Non-binary,19.0,High School,Intern,1453.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,Yes,Yes,Single,1.0,0.0,903,96
1904.0,Sales,Female,22.0,Associate's Degree,Manager,8778.0,18.0,13.0,1.0,5.0,2.0,40.0,10.0,27.0,Yes,No,Divorced,6.0,3.0,904,85
1905.0,Sales,Prefer not to say,47.0,High School,Manager,9926.0,11.0,2.0,1.0,4.0,5.0,71.0,5.0,45.0,Yes,Yes,Divorced,1.0,0.0,905,82
1906.0,IT,Non-binary,59.0,Bachelor's Degree,Team Lead,6584.0,8.0,14.0,1.0,4.0,5.0,10.0,8.0,24.0,Yes,Yes,Married,9.0,2.0,906,89
1907.0,Marketing,Female,59.0,PhD,Analyst,4194.0,26.0,0.0,1.0,2.0,4.0,87.0,1.0,41.0,Yes,No,Married,5.0,0.0,907,92
1908.0,Finance,Female,43.0,Bachelor's Degree,Team Lead,5569.0,13.0,18.0,1.0,5.0,3.0,7.0,13.0,47.0,No,Yes,Single,2.0,2.0,908,90
1909.0,HR,Male,31.0,Associate's Degree,Team Lead,5150.0,1.0,0.0,3.0,3.0,4.0,53.0,11.0,28.0,Yes,Yes,Single,3.0,3.0,909,90
1910.0,IT,Male,27.0,High School,Manager,10757.0,20.0,12.0,1.0,5.0,5.0,93.0,8.0,47.0,Yes,No,Divorced,5.0,0.0,910,79
1911.0,Sales,Male,38.0,Associate's Degree,Manager,10240.0,3.0,7.0,4.0,1.0,5.0,0.0,6.0,1.0,Yes,Yes,Single,2.0,3.0,911,82
1912.0,Finance,Female,59.0,PhD,Analyst,3203.0,20.0,17.0,1.0,5.0,2.0,97.0,8.0,21.0,No,Yes,Married,3.0,3.0,912,93
1913.0,Finance,Non-binary,23.0,Bachelor's Degree,Intern,1339.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,28.0,No,Yes,Single,1.0,0.0,913,95
1914.0,HR,Male,31.0,Associate's Degree,Team Lead,6659.0,1.0,17.0,5.0,2.0,3.0,99.0,6.0,3.0,No,Yes,Single,6.0,3.0,914,88
1915.0,Sales,Non-binary,29.0,Associate's Degree,Analyst,3533.0,16.0,19.0,1.0,1.0,5.0,33.0,0.0,30.0,No,Yes,Single,2.0,2.0,915,92
1916.0,Marketing,Male,42.0,PhD,Team Lead,5933.0,18.0,8.0,1.0,5.0,5.0,56.0,7.0,1.0,Yes,Yes,Married,2.0,2.0,916,90
1917.0,Finance,Prefer not to say,19.0,High School,Intern,1213.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,45.0,Yes,No,Single,1.0,0.0,917,95
1918.0,HR,Prefer not to say,42.0,Associate's Degree,Team Lead,9716.0,23.0,19.0,4.0,3.0,4.0,12.0,6.0,47.0,Yes,Yes,Divorced,7.0,3.0,918,83
1919.0,Marketing,Male,59.0,PhD,Executive,3320.0,19.0,1.0,2.0,2.0,2.0,53.0,1.0,45.0,Yes,No,Single,6.0,0.0,919,93
1920.0,Sales,Female,45.0,High School,Analyst,3372.0,37.0,3.0,3.0,3.0,5.0,52.0,9.0,18.0,Yes,No,Married,6.0,3.0,920,93
1921.0,Finance,Male,54.0,High School,Manager,7651.0,11.0,17.0,5.0,5.0,4.0,51.0,14.0,49.0,No,No,Divorced,5.0,3.0,921,87
1922.0,Marketing,Male,39.0,Bachelor's Degree,Team Lead,9840.0,24.0,6.0,1.0,2.0,2.0,5.0,8.0,33.0,Yes,No,Married,3.0,2.0,922,83
1923.0,Marketing,Female,49.0,PhD,Analyst,2490.0,22.0,10.0,3.0,4.0,3.0,35.0,10.0,15.0,No,No,Divorced,8.0,0.0,923,94
1924.0,Marketing,Prefer not to say,53.0,High School,Analyst,4400.0,33.0,4.0,1.0,1.0,5.0,24.0,7.0,24.0,Yes,No,Widowed,3.0,1.0,924,92
1925.0,Finance,Non-binary,33.0,Bachelor's Degree,Team Lead,9362.0,31.0,7.0,2.0,5.0,1.0,90.0,0.0,36.0,No,Yes,Widowed,5.0,1.0,925,84
1926.0,Finance,Male,59.0,Master's Degree,Manager,8296.0,23.0,10.0,2.0,2.0,5.0,57.0,10.0,34.0,No,Yes,Divorced,8.0,0.0,926,86
1927.0,IT,Female,48.0,PhD,Manager,9753.0,24.0,19.0,5.0,1.0,4.0,54.0,0.0,26.0,No,No,Divorced,3.0,0.0,927,83
1928.0,Sales,Male,31.0,Master's Degree,Team Lead,6508.0,2.0,19.0,3.0,2.0,5.0,94.0,13.0,40.0,Yes,No,Married,5.0,2.0,928,88
1929.0,HR,Female,59.0,High School,Analyst,3010.0,24.0,14.0,3.0,5.0,1.0,2.0,4.0,22.0,No,No,Divorced,6.0,0.0,929,93
1930.0,Marketing,Non-binary,53.0,PhD,Manager,11464.0,27.0,2.0,2.0,2.0,5.0,27.0,1.0,16.0,Yes,Yes,Single,1.0,0.0,930,78
1931.0,IT,Non-binary,59.0,Bachelor's Degree,Team Lead,7551.0,11.0,6.0,1.0,4.0,4.0,67.0,0.0,40.0,Yes,Yes,Divorced,2.0,3.0,931,87
1932.0,HR,Prefer not to say,47.0,High School,Team Lead,6011.0,25.0,7.0,5.0,2.0,3.0,80.0,9.0,42.0,No,No,Divorced,7.0,3.0,932,89
1933.0,IT,Female,46.0,PhD,Team Lead,9166.0,7.0,10.0,4.0,5.0,4.0,37.0,11.0,16.0,No,No,Widowed,9.0,1.0,933,85
1934.0,Finance,Female,32.0,PhD,Analyst,4128.0,4.0,9.0,2.0,2.0,2.0,33.0,12.0,5.0,No,No,Widowed,4.0,2.0,934,92
1935.0,Marketing,Prefer not to say,44.0,Master's Degree,Manager,7471.0,10.0,19.0,2.0,1.0,4.0,83.0,10.0,6.0,No,No,Married,5.0,2.0,935,87
1936.0,HR,Prefer not to say,55.0,High School,Analyst,2869.0,34.0,8.0,5.0,1.0,2.0,12.0,7.0,42.0,Yes,No,Divorced,4.0,0.0,936,93
1937.0,HR,Female,59.0,Bachelor's Degree,Executive,4752.0,26.0,14.0,1.0,3.0,5.0,4.0,11.0,24.0,Yes,No,Single,3.0,2.0,937,91
1938.0,HR,Prefer not to say,44.0,Bachelor's Degree,Manager,11851.0,37.0,19.0,3.0,3.0,2.0,59.0,12.0,30.0,Yes,Yes,Single,2.0,1.0,938,75
1939.0,HR,Non-binary,50.0,High School,Analyst,4481.0,18.0,4.0,2.0,4.0,5.0,87.0,3.0,37.0,No,Yes,Divorced,3.0,3.0,939,91
1940.0,HR,Male,52.0,High School,Manager,8318.0,31.0,14.0,5.0,1.0,2.0,16.0,1.0,32.0,No,Yes,Married,2.0,1.0,940,86
1941.0,IT,Non-binary,28.0,Associate's Degree,Executive,3832.0,27.0,3.0,5.0,3.0,4.0,56.0,13.0,19.0,No,No,Single,8.0,1.0,941,92
1942.0,Marketing,Prefer not to say,20.0,Master's Degree,Intern,1001.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,45.0,No,Yes,Single,1.0,0.0,942,96
1943.0,Finance,Female,54.0,High School,Team Lead,6434.0,17.0,14.0,3.0,4.0,5.0,91.0,11.0,28.0,Yes,Yes,Divorced,5.0,3.0,943,89
1944.0,Finance,Female,42.0,High School,Analyst,3146.0,9.0,16.0,2.0,5.0,2.0,64.0,10.0,47.0,Yes,No,Married,1.0,0.0,944,93
1945.0,Finance,Non-binary,23.0,Associate's Degree,Executive,2739.0,31.0,7.0,5.0,3.0,1.0,65.0,12.0,8.0,Yes,No,Divorced,5.0,1.0,945,94
1946.0,Finance,Female,39.0,Associate's Degree,Executive,2509.0,17.0,18.0,3.0,3.0,2.0,32.0,12.0,43.0,No,No,Widowed,3.0,1.0,946,94
1947.0,IT,Prefer not to say,54.0,PhD,Manager,11974.0,11.0,8.0,1.0,1.0,2.0,92.0,11.0,1.0,No,No,Divorced,9.0,2.0,947,74
1948.0,Sales,Non-binary,58.0,Bachelor's Degree,Manager,7983.0,7.0,9.0,4.0,4.0,2.0,3.0,5.0,4.0,No,No,Married,1.0,2.0,948,87
1949.0,Marketing,Female,55.0,Master's Degree,Team Lead,8953.0,32.0,4.0,2.0,1.0,4.0,81.0,7.0,22.0,No,Yes,Single,1.0,2.0,949,85
1950.0,HR,Male,41.0,PhD,Manager,11743.0,37.0,9.0,3.0,1.0,2.0,54.0,14.0,22.0,No,Yes,Divorced,8.0,2.0,950,77
1951.0,Sales,Male,56.0,High School,Analyst,2593.0,13.0,0.0,4.0,4.0,1.0,23.0,14.0,30.0,Yes,No,Divorced,3.0,1.0,951,94
1952.0,Finance,Prefer not to say,39.0,Associate's Degree,Analyst,4960.0,1.0,3.0,4.0,2.0,2.0,31.0,6.0,27.0,No,No,Divorced,7.0,2.0,952,91
1953.0,Sales,Female,45.0,Bachelor's Degree,Analyst,4527.0,8.0,4.0,3.0,3.0,3.0,72.0,6.0,27.0,Yes,Yes,Widowed,5.0,3.0,953,91
1954.0,Marketing,Prefer not to say,24.0,PhD,Intern,1437.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,13.0,No,Yes,Single,1.0,0.0,954,95
1955.0,HR,Non-binary,51.0,Bachelor's Degree,Analyst,2754.0,33.0,4.0,3.0,3.0,4.0,15.0,2.0,39.0,Yes,Yes,Widowed,7.0,1.0,955,94
1956.0,HR,Male,31.0,Associate's Degree,Manager,9650.0,18.0,19.0,5.0,4.0,3.0,20.0,2.0,27.0,No,No,Single,7.0,3.0,956,83
1957.0,Marketing,Non-binary,44.0,PhD,Manager,10609.0,6.0,7.0,1.0,2.0,3.0,93.0,6.0,39.0,No,No,Single,3.0,0.0,957,80
1958.0,Marketing,Female,32.0,PhD,Analyst,3462.0,38.0,16.0,5.0,5.0,1.0,66.0,11.0,38.0,Yes,No,Divorced,6.0,2.0,958,93
1959.0,Finance,Prefer not to say,23.0,Bachelor's Degree,Executive,4774.0,16.0,0.0,4.0,2.0,1.0,96.0,13.0,8.0,No,No,Single,5.0,1.0,959,91
1960.0,HR,Prefer not to say,47.0,Associate's Degree,Executive,3197.0,25.0,17.0,4.0,4.0,4.0,30.0,1.0,12.0,No,Yes,Married,1.0,3.0,960,93
1961.0,Sales,Prefer not to say,57.0,High School,Executive,2345.0,26.0,11.0,4.0,2.0,4.0,13.0,9.0,24.0,No,Yes,Married,1.0,0.0,961,94
1962.0,IT,Non-binary,54.0,PhD,Team Lead,5638.0,27.0,2.0,3.0,5.0,5.0,5.0,6.0,18.0,Yes,No,Widowed,2.0,0.0,962,90
1963.0,IT,Male,18.0,High School,Intern,1398.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,15.0,No,Yes,Single,1.0,0.0,963,95
1964.0,Marketing,Non-binary,59.0,Associate's Degree,Analyst,2104.0,5.0,13.0,5.0,2.0,4.0,28.0,0.0,16.0,No,No,Married,3.0,1.0,964,94
1965.0,Finance,Non-binary,46.0,PhD,Team Lead,6057.0,7.0,15.0,2.0,4.0,4.0,54.0,11.0,33.0,No,Yes,Divorced,9.0,1.0,965,89
1966.0,IT,Female,25.0,PhD,Executive,3592.0,31.0,17.0,1.0,2.0,2.0,36.0,13.0,10.0,No,No,Widowed,3.0,2.0,966,93
1967.0,HR,Female,59.0,High School,Analyst,2787.0,18.0,9.0,1.0,5.0,5.0,58.0,1.0,47.0,No,No,Widowed,4.0,2.0,967,93
1968.0,Marketing,Female,40.0,Master's Degree,Team Lead,6453.0,31.0,14.0,5.0,4.0,1.0,35.0,10.0,24.0,Yes,Yes,Widowed,8.0,3.0,968,89
1969.0,Sales,Male,39.0,High School,Manager,8611.0,18.0,9.0,4.0,2.0,5.0,84.0,5.0,45.0,Yes,Yes,Married,4.0,3.0,969,85
1970.0,Marketing,Male,58.0,High School,Executive,3478.0,23.0,0.0,1.0,4.0,2.0,75.0,1.0,19.0,Yes,Yes,Single,7.0,1.0,970,93
1971.0,Sales,Female,51.0,Master's Degree,Team Lead,7784.0,23.0,18.0,2.0,5.0,1.0,58.0,13.0,27.0,Yes,Yes,Divorced,5.0,1.0,971,87
1972.0,Marketing,Female,40.0,Associate's Degree,Manager,9594.0,16.0,1.0,2.0,1.0,1.0,86.0,11.0,45.0,No,Yes,Single,6.0,3.0,972,83
1973.0,Marketing,Male,44.0,Associate's Degree,Executive,3317.0,17.0,12.0,3.0,5.0,1.0,77.0,1.0,41.0,No,No,Widowed,8.0,3.0,973,93
1974.0,Marketing,Prefer not to say,23.0,PhD,Intern,1303.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,31.0,Yes,No,Single,1.0,0.0,974,95
1975.0,Sales,Male,22.0,Bachelor's Degree,Executive,4842.0,22.0,7.0,3.0,3.0,2.0,42.0,6.0,21.0,Yes,No,Married,6.0,0.0,975,91
1976.0,Sales,Male,20.0,Bachelor's Degree,Intern,1353.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,16.0,Yes,Yes,Single,1.0,0.0,976,96
1977.0,Marketing,Male,20.0,PhD,Intern,1181.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,23.0,Yes,No,Single,1.0,0.0,977,96
1978.0,IT,Female,21.0,Bachelor's Degree,Intern,1301.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,14.0,Yes,Yes,Single,1.0,0.0,978,96
1979.0,Finance,Prefer not to say,29.0,High School,Analyst,2392.0,35.0,10.0,3.0,3.0,4.0,61.0,11.0,23.0,No,Yes,Married,6.0,3.0,979,94
1980.0,Finance,Male,39.0,High School,Analyst,4243.0,22.0,11.0,5.0,3.0,5.0,63.0,2.0,41.0,Yes,Yes,Single,6.0,2.0,980,91
1981.0,Finance,Female,19.0,Master's Degree,Intern,1440.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,18.0,No,No,Single,1.0,0.0,981,95
1982.0,Sales,Non-binary,47.0,Master's Degree,Manager,7206.0,38.0,10.0,2.0,5.0,2.0,57.0,3.0,36.0,No,No,Single,4.0,0.0,982,88
1983.0,Sales,Non-binary,20.0,PhD,Intern,1182.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,12.0,Yes,Yes,Single,1.0,0.0,983,96
1984.0,IT,Male,34.0,PhD,Team Lead,8235.0,23.0,9.0,2.0,5.0,5.0,77.0,3.0,37.0,No,No,Married,1.0,1.0,984,86
1985.0,Finance,Non-binary,21.0,PhD,Intern,1443.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,11.0,No,No,Single,1.0,0.0,985,95
1986.0,Finance,Prefer not to say,50.0,High School,Analyst,4032.0,32.0,7.0,2.0,4.0,3.0,80.0,0.0,5.0,No,Yes,Divorced,1.0,3.0,986,92
1987.0,Marketing,Non-binary,24.0,Bachelor's Degree,Analyst,4469.0,30.0,5.0,5.0,5.0,5.0,83.0,12.0,21.0,No,Yes,Single,8.0,2.0,987,91
1988.0,Sales,Non-binary,47.0,PhD,Team Lead,9294.0,39.0,18.0,2.0,1.0,2.0,7.0,3.0,32.0,Yes,No,Divorced,6.0,0.0,988,85
1989.0,Finance,Prefer not to say,59.0,PhD,Team Lead,7097.0,7.0,12.0,3.0,3.0,2.0,55.0,3.0,29.0,No,No,Widowed,1.0,0.0,989,88
1990.0,IT,Male,33.0,High School,Executive,3500.0,9.0,14.0,3.0,4.0,4.0,83.0,5.0,7.0,No,Yes,Widowed,1.0,3.0,990,93
1991.0,IT,Male,23.0,High School,Manager,11884.0,0.0,12.0,2.0,4.0,5.0,35.0,8.0,36.0,Yes,No,Divorced,4.0,3.0,991,70
1992.0,Finance,Prefer not to say,32.0,High School,Manager,10236.0,20.0,0.0,5.0,5.0,4.0,68.0,9.0,40.0,Yes,No,Single,7.0,0.0,992,81
1993.0,Sales,Prefer not to say,49.0,Bachelor's Degree,Manager,7123.0,24.0,1.0,3.0,3.0,2.0,12.0,5.0,27.0,Yes,No,Divorced,5.0,1.0,993,88
1994.0,IT,Prefer not to say,39.0,PhD,Analyst,2880.0,31.0,12.0,1.0,1.0,2.0,38.0,5.0,6.0,No,Yes,Divorced,5.0,0.0,994,94
1995.0,Marketing,Non-binary,34.0,Associate's Degree,Manager,11368.0,9.0,1.0,2.0,3.0,3.0,80.0,6.0,38.0,Yes,Yes,Divorced,8.0,1.0,995,76
1996.0,IT,Prefer not to say,58.0,Associate's Degree,Executive,2217.0,8.0,10.0,1.0,2.0,4.0,5.0,6.0,4.0,No,Yes,Widowed,2.0,3.0,996,95
1997.0,HR,Female,43.0,PhD,Executive,4200.0,19.0,12.0,1.0,3.0,1.0,18.0,0.0,46.0,Yes,No,Married,4.0,3.0,997,92
1998.0,HR,Non-binary,33.0,PhD,Manager,7473.0,19.0,9.0,4.0,1.0,5.0,24.0,7.0,35.0,No,Yes,Widowed,4.0,1.0,998,87
1999.0,Sales,Male,23.0,PhD,Team Lead,9041.0,39.0,14.0,1.0,1.0,4.0,2.0,0.0,10.0,Yes,Yes,Divorced,8.0,0.0,999,85
2000.0,Finance,Male,58.0,PhD,Executive,3805.0,6.0,0.0,1.0,1.0,2.0,52.0,14.0,38.0,Yes,No,Single,6.0,3.0,1000,92
2001.0,Sales,Male,28.0,Bachelor's Degree,Team Lead,7618.0,10.0,13.0,4.0,4.0,3.0,27.0,8.0,30.0,No,No,Married,9.0,0.0,1001,87
2002.0,Sales,Non-binary,47.0,Associate's Degree,Analyst,4084.0,20.0,9.0,4.0,4.0,5.0,25.0,13.0,42.0,Yes,No,Divorced,9.0,3.0,1002,92
2003.0,Sales,Female,47.0,Master's Degree,Executive,2689.0,37.0,17.0,4.0,2.0,5.0,46.0,13.0,9.0,Yes,No,Married,4.0,2.0,1003,94
2004.0,Sales,Prefer not to say,45.0,Associate's Degree,Team Lead,9249.0,18.0,10.0,5.0,3.0,3.0,7.0,14.0,16.0,No,Yes,Single,7.0,2.0,1004,85
2005.0,Marketing,Prefer not to say,33.0,Associate's Degree,Manager,7353.0,14.0,6.0,4.0,5.0,2.0,56.0,3.0,4.0,Yes,Yes,Married,3.0,2.0,1005,88
2006.0,Marketing,Male,37.0,High School,Analyst,3371.0,5.0,14.0,5.0,2.0,1.0,54.0,8.0,26.0,Yes,No,Married,6.0,1.0,1006,93
2007.0,IT,Male,21.0,PhD,Intern,1094.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,29.0,No,Yes,Single,1.0,0.0,1007,96
2008.0,HR,Non-binary,23.0,PhD,Intern,1413.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,28.0,No,Yes,Single,1.0,0.0,1008,95
2009.0,Sales,Female,30.0,PhD,Manager,9144.0,10.0,7.0,2.0,2.0,4.0,39.0,14.0,11.0,Yes,No,Single,6.0,1.0,1009,85
2010.0,IT,Prefer not to say,53.0,High School,Analyst,2711.0,34.0,7.0,4.0,3.0,5.0,22.0,13.0,28.0,Yes,No,Widowed,5.0,2.0,1010,94
2011.0,HR,Non-binary,36.0,Bachelor's Degree,Analyst,3994.0,7.0,10.0,4.0,5.0,2.0,99.0,5.0,44.0,No,No,Married,7.0,3.0,1011,91
2012.0,Finance,Prefer not to say,58.0,Bachelor's Degree,Analyst,4357.0,27.0,15.0,2.0,4.0,1.0,53.0,8.0,32.0,No,Yes,Divorced,4.0,2.0,1012,92
2013.0,Marketing,Male,34.0,Master's Degree,Analyst,3660.0,2.0,1.0,3.0,4.0,2.0,41.0,3.0,24.0,Yes,Yes,Married,5.0,0.0,1013,92
2014.0,HR,Prefer not to say,19.0,Bachelor's Degree,Intern,1155.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,42.0,No,Yes,Single,1.0,0.0,1014,95
2015.0,Finance,Female,32.0,Bachelor's Degree,Team Lead,8957.0,13.0,6.0,1.0,5.0,1.0,49.0,2.0,39.0,Yes,Yes,Married,9.0,1.0,1015,84
2016.0,HR,Female,31.0,PhD,Analyst,3822.0,28.0,19.0,4.0,2.0,2.0,3.0,7.0,7.0,Yes,Yes,Divorced,2.0,0.0,1016,93
2017.0,Marketing,Male,34.0,Associate's Degree,Team Lead,9367.0,2.0,12.0,5.0,4.0,2.0,7.0,1.0,18.0,No,Yes,Married,1.0,2.0,1017,84
2018.0,Marketing,Female,59.0,Bachelor's Degree,Analyst,4297.0,0.0,1.0,5.0,2.0,4.0,35.0,11.0,3.0,No,No,Divorced,4.0,3.0,1018,92
2019.0,IT,Female,36.0,Bachelor's Degree,Executive,3402.0,14.0,2.0,4.0,5.0,3.0,9.0,5.0,44.0,No,No,Single,6.0,3.0,1019,92
2020.0,Sales,Non-binary,59.0,High School,Executive,2941.0,19.0,8.0,2.0,5.0,4.0,29.0,8.0,46.0,No,No,Married,8.0,1.0,1020,93
2021.0,HR,Prefer not to say,28.0,Master's Degree,Executive,4787.0,21.0,9.0,4.0,4.0,1.0,99.0,14.0,20.0,Yes,No,Widowed,4.0,3.0,1021,91
2022.0,HR,Male,59.0,High School,Analyst,4672.0,33.0,12.0,5.0,1.0,1.0,15.0,8.0,34.0,No,Yes,Single,1.0,1.0,1022,91
2023.0,Finance,Male,49.0,PhD,Team Lead,7490.0,32.0,12.0,3.0,1.0,5.0,29.0,7.0,30.0,Yes,No,Widowed,9.0,1.0,1023,87
2024.0,Marketing,Male,19.0,Associate's Degree,Intern,1179.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,9.0,Yes,No,Single,1.0,0.0,1024,96
2025.0,HR,Male,56.0,Master's Degree,Manager,7536.0,2.0,6.0,4.0,4.0,1.0,73.0,0.0,10.0,Yes,No,Single,6.0,0.0,1025,87
2026.0,Marketing,Male,18.0,High School,Intern,1096.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,6.0,Yes,No,Single,1.0,0.0,1026,96
2027.0,HR,Female,57.0,Bachelor's Degree,Analyst,2091.0,3.0,14.0,4.0,4.0,3.0,33.0,6.0,17.0,Yes,Yes,Married,5.0,0.0,1027,94
2028.0,IT,Non-binary,42.0,Bachelor's Degree,Executive,3465.0,15.0,4.0,5.0,5.0,4.0,79.0,13.0,15.0,No,Yes,Married,7.0,3.0,1028,93
2029.0,Sales,Male,27.0,Master's Degree,Executive,3704.0,32.0,6.0,5.0,4.0,1.0,54.0,14.0,33.0,No,Yes,Divorced,9.0,0.0,1029,92
2030.0,HR,Non-binary,22.0,Bachelor's Degree,Team Lead,5808.0,8.0,1.0,1.0,2.0,1.0,82.0,0.0,13.0,Yes,No,Widowed,1.0,1.0,1030,89
2031.0,Marketing,Non-binary,25.0,High School,Analyst,4622.0,39.0,17.0,2.0,3.0,5.0,3.0,8.0,42.0,No,No,Single,8.0,0.0,1031,91
2032.0,IT,Female,20.0,High School,Intern,1424.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,44.0,No,Yes,Single,1.0,0.0,1032,95
2033.0,HR,Male,47.0,Bachelor's Degree,Analyst,4531.0,17.0,0.0,2.0,3.0,5.0,43.0,0.0,22.0,Yes,No,Divorced,1.0,3.0,1033,91
2034.0,Finance,Female,58.0,Bachelor's Degree,Analyst,4881.0,15.0,13.0,2.0,4.0,1.0,30.0,7.0,16.0,Yes,No,Single,4.0,2.0,1034,91
2035.0,Sales,Male,44.0,PhD,Executive,4349.0,7.0,18.0,4.0,1.0,4.0,47.0,6.0,34.0,No,Yes,Divorced,6.0,1.0,1035,91
2036.0,HR,Female,21.0,Associate's Degree,Intern,1368.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,Yes,No,Single,1.0,0.0,1036,96
2037.0,IT,Non-binary,42.0,Master's Degree,Manager,8084.0,35.0,18.0,5.0,5.0,4.0,97.0,13.0,8.0,No,No,Widowed,1.0,3.0,1037,87
2038.0,Finance,Male,48.0,High School,Executive,2487.0,2.0,5.0,5.0,5.0,4.0,25.0,6.0,20.0,No,No,Single,1.0,3.0,1038,94
2039.0,IT,Prefer not to say,18.0,Master's Degree,Intern,1276.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,47.0,Yes,No,Single,1.0,0.0,1039,95
2040.0,IT,Non-binary,59.0,PhD,Team Lead,5543.0,37.0,2.0,2.0,5.0,1.0,96.0,14.0,24.0,No,No,Divorced,9.0,3.0,1040,90
2041.0,Finance,Prefer not to say,34.0,High School,Executive,2483.0,32.0,6.0,3.0,5.0,2.0,90.0,6.0,18.0,No,No,Divorced,4.0,2.0,1041,94
2042.0,IT,Non-binary,44.0,PhD,Team Lead,8776.0,17.0,2.0,4.0,3.0,1.0,11.0,9.0,23.0,Yes,No,Divorced,7.0,3.0,1042,85
2043.0,Finance,Female,37.0,PhD,Executive,2647.0,22.0,16.0,3.0,4.0,4.0,44.0,11.0,1.0,Yes,No,Single,3.0,0.0,1043,94
2044.0,HR,Male,51.0,Bachelor's Degree,Analyst,2550.0,2.0,14.0,2.0,3.0,3.0,7.0,6.0,2.0,No,No,Married,1.0,2.0,1044,94
2045.0,Finance,Non-binary,23.0,Master's Degree,Intern,1237.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,5.0,Yes,No,Single,1.0,0.0,1045,96
2046.0,Finance,Female,59.0,Master's Degree,Team Lead,7301.0,16.0,18.0,4.0,5.0,1.0,0.0,1.0,18.0,No,Yes,Divorced,9.0,3.0,1046,88
2047.0,Sales,Male,37.0,Bachelor's Degree,Executive,3944.0,31.0,10.0,2.0,4.0,2.0,4.0,14.0,16.0,Yes,Yes,Married,4.0,1.0,1047,92
2048.0,Finance,Male,52.0,Master's Degree,Team Lead,9841.0,6.0,19.0,4.0,4.0,4.0,70.0,6.0,10.0,Yes,Yes,Married,3.0,1.0,1048,83
2049.0,Finance,Non-binary,59.0,Bachelor's Degree,Executive,4510.0,38.0,1.0,1.0,2.0,3.0,81.0,2.0,29.0,No,Yes,Single,5.0,1.0,1049,91
2050.0,HR,Male,46.0,High School,Executive,3373.0,13.0,6.0,2.0,4.0,4.0,53.0,3.0,35.0,No,No,Divorced,1.0,0.0,1050,93
2051.0,Sales,Non-binary,33.0,PhD,Manager,8117.0,14.0,18.0,1.0,2.0,4.0,23.0,14.0,25.0,No,Yes,Divorced,3.0,3.0,1051,86
